trip_id,orden,stop_id,hora_llegada,hora_salida
0019422026-06-17,2,18000,18:33:00,18:40:00
0019422026-06-17,4,35200,19:58:00,20:00:00
0019422026-06-17,6,30002,21:31:00,21:36:00
0019422026-06-17,7,35400,22:10:00,22:12:00
0019422026-06-18,2,18000,18:33:00,18:40:00
0019422026-06-18,4,35200,19:58:00,20:00:00
0019422026-06-18,6,30002,21:31:00,21:36:00
0019422026-06-18,7,35400,22:10:00,22:12:00
0019422026-06-19,2,18000,18:33:00,18:40:00
0019422026-06-19,4,35200,19:58:00,20:00:00
0019422026-06-19,6,30002,21:31:00,21:36:00
0019422026-06-19,7,35400,22:10:00,22:12:00
0019422026-06-21,2,18000,18:33:00,18:40:00
0019422026-06-21,4,35200,19:58:00,20:00:00
0019422026-06-21,6,30002,21:31:00,21:36:00
0019422026-06-21,7,35400,22:10:00,22:12:00
0019422026-06-22,2,18000,18:33:00,18:40:00
0019422026-06-22,4,35200,19:58:00,20:00:00
0019422026-06-22,6,30002,21:31:00,21:36:00
0019422026-06-22,7,35400,22:10:00,22:12:00
0019422026-06-23,2,18000,18:33:00,18:40:00
0019422026-06-23,4,35200,19:58:00,20:00:00
0019422026-06-23,6,30002,21:31:00,21:36:00
0019422026-06-23,7,35400,22:10:00,22:12:00
0019422026-06-24,2,18000,18:33:00,18:40:00
0019422026-06-24,4,35200,19:58:00,20:00:00
0019422026-06-24,6,30002,21:31:00,21:36:00
0019422026-06-24,7,35400,22:10:00,22:12:00
0019422026-06-25,2,18000,18:33:00,18:40:00
0019422026-06-25,4,35200,19:58:00,20:00:00
0019422026-06-25,6,30002,21:31:00,21:36:00
0019422026-06-25,7,35400,22:10:00,22:12:00
0019422026-06-26,2,18000,18:33:00,18:40:00
0019422026-06-26,4,35200,19:58:00,20:00:00
0019422026-06-26,6,30002,21:31:00,21:36:00
0019422026-06-26,7,35400,22:10:00,22:12:00
0019422026-06-28,2,18000,18:33:00,18:40:00
0019422026-06-28,4,35200,19:58:00,20:00:00
0019422026-06-28,6,30002,21:31:00,21:36:00
0019422026-06-28,7,35400,22:10:00,22:12:00
0019422026-06-29,2,18000,18:33:00,18:40:00
0019422026-06-29,4,35200,19:58:00,20:00:00
0019422026-06-29,6,30002,21:31:00,21:36:00
0019422026-06-29,7,35400,22:10:00,22:12:00
0019422026-06-30,2,18000,18:33:00,18:40:00
0019422026-06-30,4,35200,19:58:00,20:00:00
0019422026-06-30,6,30002,21:31:00,21:36:00
0019422026-06-30,7,35400,22:10:00,22:12:00
0019422026-07-01,2,18000,18:33:00,18:40:00
0019422026-07-01,4,35200,19:58:00,20:00:00
0019422026-07-01,6,30002,21:31:00,21:36:00
0019422026-07-01,7,35400,22:10:00,22:12:00
0019422026-07-02,2,18000,18:33:00,18:40:00
0019422026-07-02,4,35200,19:58:00,20:00:00
0019422026-07-02,6,30002,21:31:00,21:36:00
0019422026-07-02,7,35400,22:10:00,22:12:00
0019422026-07-03,2,18000,18:33:00,18:40:00
0019422026-07-03,4,35200,19:58:00,20:00:00
0019422026-07-03,6,30002,21:31:00,21:36:00
0019422026-07-03,7,35400,22:10:00,22:12:00
0019422026-07-05,2,18000,18:33:00,18:40:00
0019422026-07-05,4,35200,19:58:00,20:00:00
0019422026-07-05,6,30002,21:31:00,21:36:00
0019422026-07-05,7,35400,22:10:00,22:12:00
0019422026-07-06,2,18000,18:33:00,18:40:00
0019422026-07-06,4,35200,19:58:00,20:00:00
0019422026-07-06,6,30002,21:31:00,21:36:00
0019422026-07-06,7,35400,22:10:00,22:12:00
0019422026-07-07,2,18000,18:33:00,18:40:00
0019422026-07-07,4,35200,19:58:00,20:00:00
0019422026-07-07,6,30002,21:31:00,21:36:00
0019422026-07-07,7,35400,22:10:00,22:12:00
0019422026-07-08,2,18000,18:33:00,18:40:00
0019422026-07-08,4,35200,19:58:00,20:00:00
0019422026-07-08,6,30002,21:31:00,21:36:00
0019422026-07-08,7,35400,22:10:00,22:12:00
0019422026-07-09,2,18000,18:33:00,18:40:00
0019422026-07-09,4,35200,19:58:00,20:00:00
0019422026-07-09,6,30002,21:31:00,21:36:00
0019422026-07-09,7,35400,22:10:00,22:12:00
0019422026-07-10,2,18000,18:33:00,18:40:00
0019422026-07-10,4,35200,19:58:00,20:00:00
0019422026-07-10,6,30002,21:31:00,21:36:00
0019422026-07-10,7,35400,22:10:00,22:12:00
0019422026-07-12,2,18000,18:33:00,18:40:00
0019422026-07-12,4,35200,19:58:00,20:00:00
0019422026-07-12,6,30002,21:31:00,21:36:00
0019422026-07-12,7,35400,22:10:00,22:12:00
0019422026-07-13,2,18000,18:33:00,18:40:00
0019422026-07-13,4,35200,19:58:00,20:00:00
0019422026-07-13,6,30002,21:31:00,21:36:00
0019422026-07-13,7,35400,22:10:00,22:12:00
0019422026-07-14,2,18000,18:33:00,18:40:00
0019422026-07-14,4,35200,19:58:00,20:00:00
0019422026-07-14,6,30002,21:31:00,21:36:00
0019422026-07-14,7,35400,22:10:00,22:12:00
0019422026-07-15,2,18000,18:33:00,18:40:00
0019422026-07-15,4,35200,19:58:00,20:00:00
0019422026-07-15,6,30002,21:31:00,21:36:00
0019422026-07-15,7,35400,22:10:00,22:12:00
0019422026-07-16,2,18000,18:33:00,18:40:00
0019422026-07-16,4,35200,19:58:00,20:00:00
0019422026-07-16,6,30002,21:31:00,21:36:00
0019422026-07-16,7,35400,22:10:00,22:12:00
0019422026-07-17,2,18000,18:33:00,18:40:00
0019422026-07-17,4,35200,19:58:00,20:00:00
0019422026-07-17,6,30002,21:31:00,21:36:00
0019422026-07-17,7,35400,22:10:00,22:12:00
0019422026-07-19,2,18000,18:33:00,18:40:00
0019422026-07-19,4,35200,19:58:00,20:00:00
0019422026-07-19,6,30002,21:31:00,21:36:00
0019422026-07-19,7,35400,22:10:00,22:12:00
0019422026-07-20,2,18000,18:33:00,18:40:00
0019422026-07-20,4,35200,19:58:00,20:00:00
0019422026-07-20,6,30002,21:31:00,21:36:00
0019422026-07-20,7,35400,22:10:00,22:12:00
0019422026-07-21,2,18000,18:33:00,18:40:00
0019422026-07-21,4,35200,19:58:00,20:00:00
0019422026-07-21,6,30002,21:31:00,21:36:00
0019422026-07-21,7,35400,22:10:00,22:12:00
0019422026-07-22,2,18000,18:33:00,18:40:00
0019422026-07-22,4,35200,19:58:00,20:00:00
0019422026-07-22,6,30002,21:31:00,21:36:00
0019422026-07-22,7,35400,22:10:00,22:12:00
0019422026-07-23,2,18000,18:33:00,18:40:00
0019422026-07-23,4,35200,19:58:00,20:00:00
0019422026-07-23,6,30002,21:31:00,21:36:00
0019422026-07-23,7,35400,22:10:00,22:12:00
0019422026-07-24,2,18000,18:33:00,18:40:00
0019422026-07-24,4,35200,19:58:00,20:00:00
0019422026-07-24,6,30002,21:31:00,21:36:00
0019422026-07-24,7,35400,22:10:00,22:12:00
0019422026-07-26,2,18000,18:33:00,18:40:00
0019422026-07-26,4,35200,19:58:00,20:00:00
0019422026-07-26,6,30002,21:31:00,21:36:00
0019422026-07-26,7,35400,22:10:00,22:12:00
0019422026-07-27,2,18000,18:33:00,18:40:00
0019422026-07-27,4,35200,19:58:00,20:00:00
0019422026-07-27,6,30002,21:31:00,21:36:00
0019422026-07-27,7,35400,22:10:00,22:12:00
0019422026-07-28,2,18000,18:33:00,18:40:00
0019422026-07-28,4,35200,19:58:00,20:00:00
0019422026-07-28,6,30002,21:31:00,21:36:00
0019422026-07-28,7,35400,22:10:00,22:12:00
0019422026-07-29,2,18000,18:33:00,18:40:00
0019422026-07-29,4,35200,19:58:00,20:00:00
0019422026-07-29,6,30002,21:31:00,21:36:00
0019422026-07-29,7,35400,22:10:00,22:12:00
0019422026-07-30,2,18000,18:33:00,18:40:00
0019422026-07-30,4,35200,19:58:00,20:00:00
0019422026-07-30,6,30002,21:31:00,21:36:00
0019422026-07-30,7,35400,22:10:00,22:12:00
0019422026-07-31,2,18000,18:33:00,18:40:00
0019422026-07-31,4,35200,19:58:00,20:00:00
0019422026-07-31,6,30002,21:31:00,21:36:00
0019422026-07-31,7,35400,22:10:00,22:12:00
0019422026-08-02,2,18000,18:33:00,18:40:00
0019422026-08-02,4,35200,19:58:00,20:00:00
0019422026-08-02,6,30002,21:31:00,21:36:00
0019422026-08-02,7,35400,22:10:00,22:12:00
0019422026-08-03,2,18000,18:33:00,18:40:00
0019422026-08-03,4,35200,19:58:00,20:00:00
0019422026-08-03,6,30002,21:31:00,21:36:00
0019422026-08-03,7,35400,22:10:00,22:12:00
0019422026-08-04,2,18000,18:33:00,18:40:00
0019422026-08-04,4,35200,19:58:00,20:00:00
0019422026-08-04,6,30002,21:31:00,21:36:00
0019422026-08-04,7,35400,22:10:00,22:12:00
0019422026-08-05,2,18000,18:33:00,18:40:00
0019422026-08-05,4,35200,19:58:00,20:00:00
0019422026-08-05,6,30002,21:31:00,21:36:00
0019422026-08-05,7,35400,22:10:00,22:12:00
0019422026-08-06,2,18000,18:33:00,18:40:00
0019422026-08-06,4,35200,19:58:00,20:00:00
0019422026-08-06,6,30002,21:31:00,21:36:00
0019422026-08-06,7,35400,22:10:00,22:12:00
0019422026-08-07,2,18000,18:33:00,18:40:00
0019422026-08-07,4,35200,19:58:00,20:00:00
0019422026-08-07,6,30002,21:31:00,21:36:00
0019422026-08-07,7,35400,22:10:00,22:12:00
0019422026-10-12,2,18000,18:33:00,18:40:00
0019422026-10-12,4,35200,19:58:00,20:00:00
0019422026-10-12,6,30002,21:31:00,21:36:00
0019422026-10-12,7,35400,22:10:00,22:12:00
0027612026-04-04,2,18000,8:14:00,8:20:00
0027912026-04-04,10,18000,22:34:00,22:36:00
0029112026-04-04,2,35400,7:22:00,7:24:00
0029112026-04-04,3,30002,7:58:00,8:03:00
0029112026-04-04,5,35200,9:21:00,9:23:00
0029112026-04-04,7,18000,10:46:00,10:49:00
0029112026-05-02,2,35400,7:22:00,7:24:00
0029112026-05-02,3,30002,7:58:00,8:03:00
0029112026-05-02,5,35200,9:21:00,9:23:00
0029112026-05-02,7,18000,10:46:00,10:49:00
0029112026-05-05,2,35400,7:22:00,7:24:00
0029112026-05-05,3,30002,7:58:00,8:03:00
0029112026-05-05,5,35200,9:21:00,9:23:00
0029112026-05-05,7,18000,10:46:00,10:49:00
0029112026-05-06,2,35400,7:22:00,7:24:00
0029112026-05-06,3,30002,7:58:00,8:03:00
0029112026-05-06,5,35200,9:21:00,9:23:00
0029112026-05-06,7,18000,10:46:00,10:49:00
0029112026-05-07,2,35400,7:22:00,7:24:00
0029112026-05-07,3,30002,7:58:00,8:03:00
0029112026-05-07,5,35200,9:21:00,9:23:00
0029112026-05-07,7,18000,10:46:00,10:49:00
0029112026-05-08,2,35400,7:22:00,7:24:00
0029112026-05-08,3,30002,7:58:00,8:03:00
0029112026-05-08,5,35200,9:21:00,9:23:00
0029112026-05-08,7,18000,10:46:00,10:49:00
0029112026-05-11,2,35400,7:22:00,7:24:00
0029112026-05-11,3,30002,7:58:00,8:03:00
0029112026-05-11,5,35200,9:21:00,9:23:00
0029112026-05-11,7,18000,10:46:00,10:49:00
0029112026-05-12,2,35400,7:22:00,7:24:00
0029112026-05-12,3,30002,7:58:00,8:03:00
0029112026-05-12,5,35200,9:21:00,9:23:00
0029112026-05-12,7,18000,10:46:00,10:49:00
0029112026-05-13,2,35400,7:22:00,7:24:00
0029112026-05-13,3,30002,7:58:00,8:03:00
0029112026-05-13,5,35200,9:21:00,9:23:00
0029112026-05-13,7,18000,10:46:00,10:49:00
0029112026-05-14,2,35400,7:22:00,7:24:00
0029112026-05-14,3,30002,7:58:00,8:03:00
0029112026-05-14,5,35200,9:21:00,9:23:00
0029112026-05-14,7,18000,10:46:00,10:49:00
0029112026-05-15,2,35400,7:22:00,7:24:00
0029112026-05-15,3,30002,7:58:00,8:03:00
0029112026-05-15,5,35200,9:21:00,9:23:00
0029112026-05-15,7,18000,10:46:00,10:49:00
0029112026-05-18,2,35400,7:22:00,7:24:00
0029112026-05-18,3,30002,7:58:00,8:03:00
0029112026-05-18,5,35200,9:21:00,9:23:00
0029112026-05-18,7,18000,10:46:00,10:49:00
0029112026-05-19,2,35400,7:22:00,7:24:00
0029112026-05-19,3,30002,7:58:00,8:03:00
0029112026-05-19,5,35200,9:21:00,9:23:00
0029112026-05-19,7,18000,10:46:00,10:49:00
0029112026-05-20,2,35400,7:22:00,7:24:00
0029112026-05-20,3,30002,7:58:00,8:03:00
0029112026-05-20,5,35200,9:21:00,9:23:00
0029112026-05-20,7,18000,10:46:00,10:49:00
0029112026-05-21,2,35400,7:22:00,7:24:00
0029112026-05-21,3,30002,7:58:00,8:03:00
0029112026-05-21,5,35200,9:21:00,9:23:00
0029112026-05-21,7,18000,10:46:00,10:49:00
0029112026-05-22,2,35400,7:22:00,7:24:00
0029112026-05-22,3,30002,7:58:00,8:03:00
0029112026-05-22,5,35200,9:21:00,9:23:00
0029112026-05-22,7,18000,10:46:00,10:49:00
0029112026-05-25,2,35400,7:22:00,7:24:00
0029112026-05-25,3,30002,7:58:00,8:03:00
0029112026-05-25,5,35200,9:21:00,9:23:00
0029112026-05-25,7,18000,10:46:00,10:49:00
0029112026-05-26,2,35400,7:22:00,7:24:00
0029112026-05-26,3,30002,7:58:00,8:03:00
0029112026-05-26,5,35200,9:21:00,9:23:00
0029112026-05-26,7,18000,10:46:00,10:49:00
0029112026-05-27,2,35400,7:22:00,7:24:00
0029112026-05-27,3,30002,7:58:00,8:03:00
0029112026-05-27,5,35200,9:21:00,9:23:00
0029112026-05-27,7,18000,10:46:00,10:49:00
0029112026-05-28,2,35400,7:22:00,7:24:00
0029112026-05-28,3,30002,7:58:00,8:03:00
0029112026-05-28,5,35200,9:21:00,9:23:00
0029112026-05-28,7,18000,10:46:00,10:49:00
0029112026-05-29,2,35400,7:22:00,7:24:00
0029112026-05-29,3,30002,7:58:00,8:03:00
0029112026-05-29,5,35200,9:21:00,9:23:00
0029112026-05-29,7,18000,10:46:00,10:49:00
0029112026-06-01,2,35400,7:22:00,7:24:00
0029112026-06-01,3,30002,7:58:00,8:03:00
0029112026-06-01,5,35200,9:21:00,9:23:00
0029112026-06-01,7,18000,10:46:00,10:49:00
0029112026-06-02,2,35400,7:22:00,7:24:00
0029112026-06-02,3,30002,7:58:00,8:03:00
0029112026-06-02,5,35200,9:21:00,9:23:00
0029112026-06-02,7,18000,10:46:00,10:49:00
0029112026-06-03,2,35400,7:22:00,7:24:00
0029112026-06-03,3,30002,7:58:00,8:03:00
0029112026-06-03,5,35200,9:21:00,9:23:00
0029112026-06-03,7,18000,10:46:00,10:49:00
0029112026-06-04,2,35400,7:22:00,7:24:00
0029112026-06-04,3,30002,7:58:00,8:03:00
0029112026-06-04,5,35200,9:21:00,9:23:00
0029112026-06-04,7,18000,10:46:00,10:49:00
0029112026-06-05,2,35400,7:22:00,7:24:00
0029112026-06-05,3,30002,7:58:00,8:03:00
0029112026-06-05,5,35200,9:21:00,9:23:00
0029112026-06-05,7,18000,10:46:00,10:49:00
0029112026-06-08,2,35400,7:22:00,7:24:00
0029112026-06-08,3,30002,7:58:00,8:03:00
0029112026-06-08,5,35200,9:21:00,9:23:00
0029112026-06-08,7,18000,10:46:00,10:49:00
0029112026-06-09,2,35400,7:22:00,7:24:00
0029112026-06-09,3,30002,7:58:00,8:03:00
0029112026-06-09,5,35200,9:21:00,9:23:00
0029112026-06-09,7,18000,10:46:00,10:49:00
0029112026-06-10,2,35400,7:22:00,7:24:00
0029112026-06-10,3,30002,7:58:00,8:03:00
0029112026-06-10,5,35200,9:21:00,9:23:00
0029112026-06-10,7,18000,10:46:00,10:49:00
0029112026-06-11,2,35400,7:22:00,7:24:00
0029112026-06-11,3,30002,7:58:00,8:03:00
0029112026-06-11,5,35200,9:21:00,9:23:00
0029112026-06-11,7,18000,10:46:00,10:49:00
0029112026-06-12,2,35400,7:22:00,7:24:00
0029112026-06-12,3,30002,7:58:00,8:03:00
0029112026-06-12,5,35200,9:21:00,9:23:00
0029112026-06-12,7,18000,10:46:00,10:49:00
0029112026-06-15,2,35400,7:22:00,7:24:00
0029112026-06-15,3,30002,7:58:00,8:03:00
0029112026-06-15,5,35200,9:21:00,9:23:00
0029112026-06-15,7,18000,10:46:00,10:49:00
0029112026-06-16,2,35400,7:22:00,7:24:00
0029112026-06-16,3,30002,7:58:00,8:03:00
0029112026-06-16,5,35200,9:21:00,9:23:00
0029112026-06-16,7,18000,10:46:00,10:49:00
0029112026-06-17,2,35400,7:22:00,7:24:00
0029112026-06-17,3,30002,7:58:00,8:03:00
0029112026-06-17,5,35200,9:21:00,9:23:00
0029112026-06-17,7,18000,10:46:00,10:49:00
0029112026-06-18,2,35400,7:22:00,7:24:00
0029112026-06-18,3,30002,7:58:00,8:03:00
0029112026-06-18,5,35200,9:21:00,9:23:00
0029112026-06-18,7,18000,10:46:00,10:49:00
0029112026-06-19,2,35400,7:22:00,7:24:00
0029112026-06-19,3,30002,7:58:00,8:03:00
0029112026-06-19,5,35200,9:21:00,9:23:00
0029112026-06-19,7,18000,10:46:00,10:49:00
0029112026-06-22,2,35400,7:22:00,7:24:00
0029112026-06-22,3,30002,7:58:00,8:03:00
0029112026-06-22,5,35200,9:21:00,9:23:00
0029112026-06-22,7,18000,10:46:00,10:49:00
0029112026-06-23,2,35400,7:22:00,7:24:00
0029112026-06-23,3,30002,7:58:00,8:03:00
0029112026-06-23,5,35200,9:21:00,9:23:00
0029112026-06-23,7,18000,10:46:00,10:49:00
0029112026-06-24,2,35400,7:22:00,7:24:00
0029112026-06-24,3,30002,7:58:00,8:03:00
0029112026-06-24,5,35200,9:21:00,9:23:00
0029112026-06-24,7,18000,10:46:00,10:49:00
0029112026-06-25,2,35400,7:22:00,7:24:00
0029112026-06-25,3,30002,7:58:00,8:03:00
0029112026-06-25,5,35200,9:21:00,9:23:00
0029112026-06-25,7,18000,10:46:00,10:49:00
0029112026-06-26,2,35400,7:22:00,7:24:00
0029112026-06-26,3,30002,7:58:00,8:03:00
0029112026-06-26,5,35200,9:21:00,9:23:00
0029112026-06-26,7,18000,10:46:00,10:49:00
0029112026-06-29,2,35400,7:22:00,7:24:00
0029112026-06-29,3,30002,7:58:00,8:03:00
0029112026-06-29,5,35200,9:21:00,9:23:00
0029112026-06-29,7,18000,10:46:00,10:49:00
0029112026-06-30,2,35400,7:22:00,7:24:00
0029112026-06-30,3,30002,7:58:00,8:03:00
0029112026-06-30,5,35200,9:21:00,9:23:00
0029112026-06-30,7,18000,10:46:00,10:49:00
0029112026-07-01,2,35400,7:22:00,7:24:00
0029112026-07-01,3,30002,7:58:00,8:03:00
0029112026-07-01,5,35200,9:21:00,9:23:00
0029112026-07-01,7,18000,10:46:00,10:49:00
0029112026-07-02,2,35400,7:22:00,7:24:00
0029112026-07-02,3,30002,7:58:00,8:03:00
0029112026-07-02,5,35200,9:21:00,9:23:00
0029112026-07-02,7,18000,10:46:00,10:49:00
0029112026-07-03,2,35400,7:22:00,7:24:00
0029112026-07-03,3,30002,7:58:00,8:03:00
0029112026-07-03,5,35200,9:21:00,9:23:00
0029112026-07-03,7,18000,10:46:00,10:49:00
0029112026-07-06,2,35400,7:22:00,7:24:00
0029112026-07-06,3,30002,7:58:00,8:03:00
0029112026-07-06,5,35200,9:21:00,9:23:00
0029112026-07-06,7,18000,10:46:00,10:49:00
0029112026-07-07,2,35400,7:22:00,7:24:00
0029112026-07-07,3,30002,7:58:00,8:03:00
0029112026-07-07,5,35200,9:21:00,9:23:00
0029112026-07-07,7,18000,10:46:00,10:49:00
0029112026-07-08,2,35400,7:22:00,7:24:00
0029112026-07-08,3,30002,7:58:00,8:03:00
0029112026-07-08,5,35200,9:21:00,9:23:00
0029112026-07-08,7,18000,10:46:00,10:49:00
0029112026-07-09,2,35400,7:22:00,7:24:00
0029112026-07-09,3,30002,7:58:00,8:03:00
0029112026-07-09,5,35200,9:21:00,9:23:00
0029112026-07-09,7,18000,10:46:00,10:49:00
0029112026-07-10,2,35400,7:22:00,7:24:00
0029112026-07-10,3,30002,7:58:00,8:03:00
0029112026-07-10,5,35200,9:21:00,9:23:00
0029112026-07-10,7,18000,10:46:00,10:49:00
0029112026-07-13,2,35400,7:22:00,7:24:00
0029112026-07-13,3,30002,7:58:00,8:03:00
0029112026-07-13,5,35200,9:21:00,9:23:00
0029112026-07-13,7,18000,10:46:00,10:49:00
0029112026-07-14,2,35400,7:22:00,7:24:00
0029112026-07-14,3,30002,7:58:00,8:03:00
0029112026-07-14,5,35200,9:21:00,9:23:00
0029112026-07-14,7,18000,10:46:00,10:49:00
0029112026-07-15,2,35400,7:22:00,7:24:00
0029112026-07-15,3,30002,7:58:00,8:03:00
0029112026-07-15,5,35200,9:21:00,9:23:00
0029112026-07-15,7,18000,10:46:00,10:49:00
0029112026-07-16,2,35400,7:22:00,7:24:00
0029112026-07-16,3,30002,7:58:00,8:03:00
0029112026-07-16,5,35200,9:21:00,9:23:00
0029112026-07-16,7,18000,10:46:00,10:49:00
0029112026-07-17,2,35400,7:22:00,7:24:00
0029112026-07-17,3,30002,7:58:00,8:03:00
0029112026-07-17,5,35200,9:21:00,9:23:00
0029112026-07-17,7,18000,10:46:00,10:49:00
0029112026-07-20,2,35400,7:22:00,7:24:00
0029112026-07-20,3,30002,7:58:00,8:03:00
0029112026-07-20,5,35200,9:21:00,9:23:00
0029112026-07-20,7,18000,10:46:00,10:49:00
0029112026-07-21,2,35400,7:22:00,7:24:00
0029112026-07-21,3,30002,7:58:00,8:03:00
0029112026-07-21,5,35200,9:21:00,9:23:00
0029112026-07-21,7,18000,10:46:00,10:49:00
0029112026-07-22,2,35400,7:22:00,7:24:00
0029112026-07-22,3,30002,7:58:00,8:03:00
0029112026-07-22,5,35200,9:21:00,9:23:00
0029112026-07-22,7,18000,10:46:00,10:49:00
0029112026-07-23,2,35400,7:22:00,7:24:00
0029112026-07-23,3,30002,7:58:00,8:03:00
0029112026-07-23,5,35200,9:21:00,9:23:00
0029112026-07-23,7,18000,10:46:00,10:49:00
0029112026-07-24,2,35400,7:22:00,7:24:00
0029112026-07-24,3,30002,7:58:00,8:03:00
0029112026-07-24,5,35200,9:21:00,9:23:00
0029112026-07-24,7,18000,10:46:00,10:49:00
0029112026-07-27,2,35400,7:22:00,7:24:00
0029112026-07-27,3,30002,7:58:00,8:03:00
0029112026-07-27,5,35200,9:21:00,9:23:00
0029112026-07-27,7,18000,10:46:00,10:49:00
0029112026-07-28,2,35400,7:22:00,7:24:00
0029112026-07-28,3,30002,7:58:00,8:03:00
0029112026-07-28,5,35200,9:21:00,9:23:00
0029112026-07-28,7,18000,10:46:00,10:49:00
0029112026-07-29,2,35400,7:22:00,7:24:00
0029112026-07-29,3,30002,7:58:00,8:03:00
0029112026-07-29,5,35200,9:21:00,9:23:00
0029112026-07-29,7,18000,10:46:00,10:49:00
0029112026-07-30,2,35400,7:22:00,7:24:00
0029112026-07-30,3,30002,7:58:00,8:03:00
0029112026-07-30,5,35200,9:21:00,9:23:00
0029112026-07-30,7,18000,10:46:00,10:49:00
0029112026-07-31,2,35400,7:22:00,7:24:00
0029112026-07-31,3,30002,7:58:00,8:03:00
0029112026-07-31,5,35200,9:21:00,9:23:00
0029112026-07-31,7,18000,10:46:00,10:49:00
0029112026-08-03,2,35400,7:22:00,7:24:00
0029112026-08-03,3,30002,7:58:00,8:03:00
0029112026-08-03,5,35200,9:21:00,9:23:00
0029112026-08-03,7,18000,10:46:00,10:49:00
0029112026-08-04,2,35400,7:22:00,7:24:00
0029112026-08-04,3,30002,7:58:00,8:03:00
0029112026-08-04,5,35200,9:21:00,9:23:00
0029112026-08-04,7,18000,10:46:00,10:49:00
0029112026-08-05,2,35400,7:22:00,7:24:00
0029112026-08-05,3,30002,7:58:00,8:03:00
0029112026-08-05,5,35200,9:21:00,9:23:00
0029112026-08-05,7,18000,10:46:00,10:49:00
0029112026-08-06,2,35400,7:22:00,7:24:00
0029112026-08-06,3,30002,7:58:00,8:03:00
0029112026-08-06,5,35200,9:21:00,9:23:00
0029112026-08-06,7,18000,10:46:00,10:49:00
0029112026-08-07,2,35400,7:22:00,7:24:00
0029112026-08-07,3,30002,7:58:00,8:03:00
0029112026-08-07,5,35200,9:21:00,9:23:00
0029112026-08-07,7,18000,10:46:00,10:49:00
0029112026-10-13,2,35400,7:22:00,7:24:00
0029112026-10-13,3,30002,7:58:00,8:03:00
0029112026-10-13,5,35200,9:21:00,9:23:00
0029112026-10-13,7,18000,10:46:00,10:49:00
0029122026-04-04,2,35400,7:22:00,7:24:00
0029122026-04-04,3,30002,7:58:00,8:03:00
0029122026-04-04,5,35200,9:21:00,9:23:00
0029122026-04-04,7,18000,10:46:00,10:49:00
0029122026-05-02,2,35400,7:22:00,7:24:00
0029122026-05-02,3,30002,7:58:00,8:03:00
0029122026-05-02,5,35200,9:21:00,9:23:00
0029122026-05-02,7,18000,10:46:00,10:49:00
0029122026-05-05,2,35400,7:22:00,7:24:00
0029122026-05-05,3,30002,7:58:00,8:03:00
0029122026-05-05,5,35200,9:21:00,9:23:00
0029122026-05-05,7,18000,10:46:00,10:49:00
0029122026-05-06,2,35400,7:22:00,7:24:00
0029122026-05-06,3,30002,7:58:00,8:03:00
0029122026-05-06,5,35200,9:21:00,9:23:00
0029122026-05-06,7,18000,10:46:00,10:49:00
0029122026-05-07,2,35400,7:22:00,7:24:00
0029122026-05-07,3,30002,7:58:00,8:03:00
0029122026-05-07,5,35200,9:21:00,9:23:00
0029122026-05-07,7,18000,10:46:00,10:49:00
0029122026-05-08,2,35400,7:22:00,7:24:00
0029122026-05-08,3,30002,7:58:00,8:03:00
0029122026-05-08,5,35200,9:21:00,9:23:00
0029122026-05-08,7,18000,10:46:00,10:49:00
0029122026-05-11,2,35400,7:22:00,7:24:00
0029122026-05-11,3,30002,7:58:00,8:03:00
0029122026-05-11,5,35200,9:21:00,9:23:00
0029122026-05-11,7,18000,10:46:00,10:49:00
0029122026-05-12,2,35400,7:22:00,7:24:00
0029122026-05-12,3,30002,7:58:00,8:03:00
0029122026-05-12,5,35200,9:21:00,9:23:00
0029122026-05-12,7,18000,10:46:00,10:49:00
0029122026-05-13,2,35400,7:22:00,7:24:00
0029122026-05-13,3,30002,7:58:00,8:03:00
0029122026-05-13,5,35200,9:21:00,9:23:00
0029122026-05-13,7,18000,10:46:00,10:49:00
0029122026-05-14,2,35400,7:22:00,7:24:00
0029122026-05-14,3,30002,7:58:00,8:03:00
0029122026-05-14,5,35200,9:21:00,9:23:00
0029122026-05-14,7,18000,10:46:00,10:49:00
0029122026-05-15,2,35400,7:22:00,7:24:00
0029122026-05-15,3,30002,7:58:00,8:03:00
0029122026-05-15,5,35200,9:21:00,9:23:00
0029122026-05-15,7,18000,10:46:00,10:49:00
0029122026-05-18,2,35400,7:22:00,7:24:00
0029122026-05-18,3,30002,7:58:00,8:03:00
0029122026-05-18,5,35200,9:21:00,9:23:00
0029122026-05-18,7,18000,10:46:00,10:49:00
